id	tiekunta_id	vuosi	maara
2885	108	2014	1282
3616	193	2002	1282
2123	11	2006	1280
2442	53	2003	1279
2702	86	2012	1278
3168	143	2004	1278
2712	89	2007	1277
3283	154	2004	1276
3107	134	2010	1275
2191	17	2018	1274
2862	107	2008	1274
2130	11	2014	1273
2867	107	2013	1273
3552	188	2004	1273
5506	57	2019	1269
5584	61	2020	1264
3555	188	2007	1263
2327	40	2013	1261
2600	73	2010	1261
3545	186	2014	1261
3806	224	2004	1261
2865	107	2011	1260
2407	50	2018	1256
2518	61	2012	1252
3211	146	2013	1252
3773	216	2012	1251
2827	103	2007	1248
3526	184	2012	1246
2721	89	2016	1245
2121	11	2004	1242
2774	95	2006	1240
3091	133	2011	1239
3286	154	2007	1238
3648	199	2017	1238
3543	186	2012	1237
2185	17	2011	1235
2531	62	2008	1235
2532	63	2002	1234
2350	46	2002	1233
3184	145	2003	1233
2246	25	2006	1232
3641	199	2010	1232
2127	11	2010	1231
5532	199	2019	1231
3935	234	2006	1230
2356	46	2009	1229
3649	199	2018	1228
2063	6	2012	1226
2180	17	2006	1224
2403	50	2014	1224
2602	73	2012	1222
5635	228	2020	1220
2709	89	2004	1216
3528	184	2014	1216
3818	225	2002	1216
2367	47	2011	1215
3665	200	2017	1213
2081	7	2013	1212
2772	95	2004	1211
2393	50	2004	1208
3470	179	2007	1208
2700	86	2010	1207
3142	138	2012	1206
3563	189	2003	1206
2287	35	2014	1203
2520	61	2014	1203
3215	146	2017	1201
3541	186	2010	1200
2961	114	2008	1197
3181	143	2017	1197
3939	234	2010	1194
2491	59	2002	1192
2590	69	2017	1191
3099	134	2002	1189
2794	97	2017	1188
3755	211	2011	1186
2500	59	2011	1185
3771	216	2010	1185
2073	7	2005	1184
2084	7	2016	1180
3558	188	2010	1177
2599	73	2009	1174
2206	18	2016	1173
3167	143	2003	1170
3214	146	2016	1170
3439	177	2006	1170
3764	216	2003	1168
3399	170	2008	1167
5607	11	2020	1167
3767	216	2006	1166
3895	231	2016	1166
5575	104	2019	1166
3145	138	2015	1163
2156	13	2008	1160
2872	107	2018	1158
2550	64	2007	1157
3984	238	2005	1156
3522	184	2008	1155
2946	112	2010	1154
3643	199	2012	1148
3123	137	2010	1147
3751	211	2007	1146
2499	59	2010	1142
3717	207	2007	1142
3816	224	2014	1140
3281	154	2002	1135
3546	186	2015	1135
3537	186	2006	1134
5486	178	2019	1134
3523	184	2009	1133
5501	229	2019	1133
2504	59	2015	1131
3675	202	2011	1128
2964	114	2011	1124
2141	12	2010	1123
2276	35	2002	1120
3438	177	2005	1120
3408	171	2009	1119
2713	89	2008	1118
2437	52	2014	1112
2596	73	2006	1112
2859	107	2005	1112
3714	207	2004	1109
2703	86	2013	1106
3890	231	2011	1106
5490	109	2019	1105
2591	69	2018	1102
3574	189	2014	1102
3326	157	2015	1100
3327	157	2016	1100
2151	13	2003	1099
2381	48	2008	1096
2699	86	2009	1095
2756	93	2005	1094
3932	234	2003	1093
5666	107	2020	1093
5671	229	2020	1093
2496	59	2007	1092
3712	207	2002	1092
2497	59	2008	1089
2979	116	2013	1089
2061	6	2010	1084
2701	86	2011	1083
2536	63	2006	1081
3748	211	2004	1081
2969	114	2016	1080
3867	229	2017	1080
2688	85	2015	1079
2978	116	2012	1076
2140	12	2009	1074
2138	12	2007	1073
2839	104	2002	1073
2896	109	2010	1073
3256	151	2002	1072
2801	98	2007	1071
3435	177	2002	1070
5562	228	2019	1070
3170	143	2006	1067
5572	12	2019	1066
3065	128	2002	1064
3505	183	2008	1064
2261	34	2004	1060
3965	236	2002	1059
2388	48	2015	1053
2229	23	2005	1052
2741	91	2007	1052
2153	13	2005	1051
2973	116	2007	1050
3148	138	2018	1048
2139	12	2008	1047
3520	184	2006	1044
2605	73	2015	1043
3466	179	2003	1036
2085	7	2017	1035
2704	86	2014	1035
2708	86	2018	1033
3866	229	2016	1031
3437	177	2004	1030
2075	7	2007	1028
2502	59	2013	1027
2869	107	2015	1026
3667	202	2002	1026
2527	62	2004	1025
2088	8	2003	1023
3322	157	2010	1018
3846	228	2013	1016
3539	186	2008	1014
2943	112	2007	1013
2740	91	2006	1010
3645	199	2014	1009
3982	238	2003	1008
2506	59	2017	1006
3749	211	2005	1006
5662	69	2020	1006
2362	47	2006	1005
5553	133	2019	1004
2895	109	2009	1003
2585	68	2013	1000
5544	97	2019	1000
2194	18	2004	998
2902	109	2017	997
2147	12	2016	995
3533	186	2002	995
2047	5	2013	992
3153	140	2006	988
2753	93	2002	984
2150	13	2002	981
2175	16	2017	977
2424	51	2018	976
3490	182	2010	976
3190	145	2009	975
2391	50	2002	972
3849	228	2016	970
3865	229	2015	970
3987	238	2008	967
5487	182	2019	966
5631	40	2020	965
2274	34	2017	964
3525	184	2011	964
5656	57	2020	962
3514	183	2017	961
3868	229	2018	960
2404	50	2015	959
3084	133	2004	956
3715	207	2005	955
5645	89	2020	953
3961	235	2015	951
2186	17	2012	950
3143	138	2013	950
2066	6	2015	949
2697	86	2007	949
2754	93	2003	949
3527	184	2013	948
5475	7	2019	948
2696	86	2006	942
3779	216	2018	941
3642	199	2011	940
2695	86	2005	939
2960	114	2007	939
2152	13	2004	938
3778	216	2017	936
2441	53	2002	935
3554	188	2006	932
3656	200	2008	932
3561	188	2013	930
5658	211	2020	930
2771	95	2003	927
3007	118	2007	927
3718	207	2008	925
2053	6	2002	924
2056	6	2005	924
2944	112	2008	922
2977	116	2011	920
3862	229	2012	920
3936	234	2007	918
3491	182	2011	917
2748	91	2014	916
2995	117	2012	916
3651	200	2003	916
5651	104	2020	916
3144	138	2014	915
2396	50	2007	914
2386	48	2013	912
3658	200	2010	909
2208	18	2018	907
3894	231	2015	906
2325	40	2011	905
3212	146	2014	905
3192	145	2011	904
2897	109	2012	902
3195	145	2014	902
3370	165	2013	901
3986	238	2007	898
2537	63	2008	894
3518	184	2004	893
2706	86	2016	892
3891	231	2012	891
3544	186	2013	890
2698	86	2008	888
3279	152	2017	885
2962	114	2009	883
2398	50	2009	882
3208	146	2010	882
2201	18	2011	879
3257	151	2003	879
3258	151	2004	878
3276	152	2014	878
2948	112	2012	876
3861	229	2011	876
2082	7	2014	875
3538	186	2007	874
3082	133	2002	872
3747	211	2003	872
3948	235	2002	872
5611	112	2020	871
2593	73	2003	870
3524	184	2010	870
2161	16	2002	869
2871	107	2017	869
2949	112	2013	867
3265	151	2011	867
2113	9	2013	866
2538	63	2009	866
2694	86	2004	865
2863	107	2009	865
3138	138	2008	865
2485	57	2013	862
3810	224	2008	861
2967	114	2014	859
3943	234	2014	859
2178	17	2004	858
2493	59	2004	858
3496	182	2016	858
2281	35	2007	857
2487	57	2015	856
3373	165	2016	856
5525	18	2019	855
3646	199	2015	852
2533	63	2003	848
2379	48	2006	846
2118	9	2018	844
2582	68	2010	844
2394	50	2005	843
3366	165	2009	842
3637	199	2006	842
3501	183	2004	841
3719	207	2009	841
3374	165	2017	839
3654	200	2006	839
2086	7	2018	835
2903	109	2018	833
3883	230	2016	833
2963	114	2010	830
2207	18	2017	828
2498	59	2009	827
3270	152	2008	827
3724	207	2014	827
2484	57	2012	825
3993	238	2014	823
2174	16	2016	822
2283	35	2009	819
2857	107	2003	819
5592	7	2020	819
2277	35	2003	818
3118	137	2005	818
2095	8	2010	815
3136	138	2006	814
3197	145	2016	814
2125	11	2008	812
3864	229	2014	812
2054	6	2003	811
2608	75	2005	811
3272	152	2010	811
3933	234	2004	811
3581	190	2004	809
3676	202	2012	807
3857	229	2007	807
5483	16	2019	804
3517	184	2003	803
2692	86	2002	801
2501	59	2012	795
2999	117	2016	795
3083	133	2003	795
3359	165	2002	794
2384	48	2011	792
3863	229	2013	790
2486	57	2014	787
3662	200	2014	787
2974	116	2008	783
3931	234	2002	782
2306	39	2002	781
2529	62	2006	779
3120	137	2007	779
3249	150	2012	778
3207	146	2009	776
2173	16	2015	775
2481	57	2008	773
3897	231	2018	773
2202	18	2012	772
3762	211	2018	771
3462	178	2016	769
3502	183	2005	769
2483	57	2011	767
3139	138	2009	767
3488	182	2008	767
5479	9	2019	767
2205	18	2015	766
3660	200	2012	762
2942	112	2006	760
3521	184	2007	760
3639	199	2008	760
3677	202	2013	757
2693	86	2003	756
2710	89	2005	754
3851	228	2018	750
2307	39	2003	748
2192	18	2002	745
2482	57	2009	743
2535	63	2005	742
3442	177	2013	739
2109	9	2008	738
3497	182	2017	737
2900	109	2015	736
2363	47	2007	735
3266	151	2012	734
3519	184	2005	734
2742	91	2008	731
2171	16	2013	729
3282	154	2003	729
2231	23	2007	728
3634	199	2003	727
3209	146	2011	725
2984	116	2018	723
2530	62	2007	720
3129	137	2016	720
2172	16	2014	719
2170	16	2011	717
3655	200	2007	717
2058	6	2007	715
3124	137	2011	715
2328	40	2014	712
3365	165	2008	711
2160	15	2012	710
3671	202	2006	708
3856	229	2006	707
3264	151	2010	705
2112	9	2012	703
2765	93	2014	702
3135	138	2005	701
3067	128	2004	699
2157	15	2002	698
2164	16	2005	698
3495	182	2015	697
3670	202	2005	696
2955	114	2002	694
2167	16	2008	691
2353	46	2005	690
3860	229	2010	690
2711	89	2006	688
3454	178	2008	688
2439	52	2017	686
2355	46	2008	684
3261	151	2007	683
2899	109	2014	682
2587	68	2015	681
2795	97	2018	681
2898	109	2013	681
3242	150	2005	681
2163	16	2004	680
3640	199	2009	679
2166	16	2007	676
2193	18	2003	675
3210	146	2012	675
3485	182	2005	674
3486	182	2006	674
3085	133	2005	673
3267	152	2005	670
2154	13	2006	669
3398	170	2007	668
3280	152	2018	667
2987	117	2004	665
2324	40	2010	662
2939	112	2003	662
3854	229	2004	660
2111	9	2010	658
2508	61	2002	658
3673	202	2008	658
3504	183	2007	654
5585	138	2020	653
3263	151	2009	652
3463	178	2017	652
3087	133	2007	651
2204	18	2014	650
2399	50	2010	650
2553	64	2010	649
3458	178	2012	649
3859	229	2009	649
5603	152	2020	649
2055	6	2004	648
2980	116	2014	648
3128	137	2015	648
3125	137	2012	647
3259	151	2005	646
2168	16	2009	644
2494	59	2005	642
5626	182	2020	641
2958	114	2005	640
3855	229	2005	640
2370	47	2014	639
2169	16	2010	637
3668	202	2003	637
2824	103	2004	633
3494	182	2014	632
2959	114	2006	627
3852	229	2002	626
3202	146	2004	625
2988	117	2005	623
3206	146	2008	622
4003	240	2009	620
3194	145	2013	618
2074	7	2006	617
2110	9	2009	617
3482	182	2002	617
3938	234	2009	617
3888	231	2009	616
3853	229	2003	615
5566	48	2019	615
3274	152	2012	614
2262	34	2005	613
3201	146	2003	612
2148	12	2017	610
3809	224	2007	610
3850	228	2017	610
2479	57	2006	609
2165	16	2006	607
3008	118	2008	606
2392	50	2003	604
3205	146	2007	604
3666	200	2018	603
2534	63	2004	600
2162	16	2003	599
3117	137	2004	598
2791	97	2014	596
3492	182	2012	589
5674	114	2020	589
5499	211	2019	588
3260	151	2006	586
2359	47	2003	585
3147	138	2017	585
3361	165	2004	585
2970	114	2017	584
3119	137	2006	579
2087	8	2002	578
2092	8	2007	577
2976	116	2010	573
3635	199	2004	571
2548	64	2005	570
3318	157	2005	570
3369	165	2012	570
2345	44	2014	568
2798	98	2004	568
2985	117	2002	565
3191	145	2010	565
3761	211	2017	564
3464	178	2018	562
3011	118	2011	559
3653	200	2005	558
3775	216	2014	558
3239	150	2002	556
2198	18	2008	555
2609	75	2006	555
3393	170	2002	555
3579	190	2002	555
2477	57	2004	554
3709	205	2011	554
3451	178	2005	553
3189	145	2008	552
2105	9	2004	550
2526	62	2003	550
2604	73	2014	550
3003	118	2003	550
3203	146	2005	549
3843	228	2010	545
3187	145	2006	543
3672	202	2007	543
3250	150	2013	540
2351	46	2003	539
2868	107	2014	539
3516	184	2002	537
2940	112	2004	536
3200	146	2002	535
3484	182	2004	534
3498	182	2018	534
2799	98	2005	531
3636	199	2005	531
2143	12	2012	530
3204	146	2006	530
5570	137	2019	530
2492	59	2003	528
2352	46	2004	525
3198	145	2017	524
2993	117	2010	522
5678	240	2020	520
3133	138	2003	519
3844	228	2011	519
5615	52	2020	517
2983	116	2017	516
2787	97	2009	514
3006	118	2006	513
3132	138	2002	510
2800	98	2006	509
3703	205	2005	508
2509	61	2003	505
2072	7	2004	504
2941	112	2005	503
3010	118	2010	503
2966	114	2013	501
3805	224	2003	501
3325	157	2014	500
3845	228	2012	500
2691	85	2018	496
2894	109	2007	496
2982	116	2016	496
3320	157	2007	494
3708	205	2010	494
2803	98	2009	492
4005	240	2011	492
3121	137	2008	489
3122	137	2009	489
3240	150	2003	488
2495	59	2006	485
3243	150	2006	485
5646	85	2020	484
3005	118	2005	477
2107	9	2006	473
2375	48	2002	473
2503	59	2014	473
3009	118	2009	473
3362	165	2005	473
3858	229	2008	469
3245	150	2008	467
5621	16	2020	465
2065	6	2014	464
3669	202	2004	464
3354	161	2011	462
2067	6	2016	461
2102	8	2018	461
3757	211	2013	460
4000	240	2004	460
3705	205	2007	459
2792	97	2015	457
2793	97	2016	457
2436	52	2013	455
2513	61	2007	454
2070	7	2002	452
3364	165	2007	450
2275	34	2018	445
3842	228	2009	443
3449	178	2003	442
2097	8	2013	441
2124	11	2007	440
2100	8	2016	439
3213	146	2015	437
3395	170	2004	437
2270	34	2013	436
3459	178	2013	436
3248	150	2011	432
3664	200	2016	432
3841	228	2008	431
3254	150	2017	430
3886	231	2007	429
2101	8	2017	427
3273	152	2011	427
3836	228	2003	425
2136	12	2005	424
2938	112	2002	422
3218	148	2003	422
2119	11	2002	420
3633	199	2002	420
4009	240	2016	420
3752	211	2008	419
5470	222	2019	415
2945	112	2009	414
3345	161	2002	414
2790	97	2013	413
3186	145	2005	412
3396	170	2005	412
3183	145	2002	410
4008	240	2015	410
2796	98	2002	409
3350	161	2007	409
5650	8	2020	409
2734	90	2012	406
3493	182	2013	405
5527	86	2019	405
2802	98	2008	402
5513	152	2019	402
3188	145	2007	401
3268	152	2006	401
2357	46	2010	400
2891	109	2003	400
3837	228	2004	400
3456	178	2010	398
2079	7	2011	397
2797	98	2003	396
2071	7	2003	393
3847	228	2014	390
5672	150	2020	387
2612	75	2011	386
3896	231	2017	384
5593	9	2020	383
2096	8	2012	382
2115	9	2015	381
3638	199	2007	381
3885	230	2018	381
3838	228	2005	380
2687	85	2014	379
3275	152	2013	379
5473	8	2019	379
2196	18	2006	375
3400	170	2009	374
3702	205	2004	374
2272	34	2015	371
3397	170	2006	371
2155	13	2007	370
3448	178	2002	367
3893	231	2014	367
2093	8	2008	366
2679	85	2006	366
2103	9	2002	358
2555	64	2012	358
2200	18	2010	357
3707	205	2009	356
3483	182	2003	354
2106	9	2005	351
2432	52	2009	351
2890	109	2002	351
2478	57	2005	350
2789	97	2011	350
3255	150	2018	350
3455	178	2009	349
3457	178	2011	349
2578	68	2006	348
2735	90	2013	347
2377	48	2004	346
2060	6	2009	345
3221	148	2006	345
3247	150	2010	342
3835	228	2002	342
2683	85	2010	341
3269	152	2007	341
4011	240	2018	340
2094	8	2009	339
2732	90	2010	339
3887	231	2008	339
5537	85	2019	335
3001	117	2018	333
2199	18	2009	332
2117	9	2017	330
3394	170	2003	330
5522	150	2019	330
2057	6	2006	329
2430	52	2007	327
2104	9	2003	324
3116	137	2002	324
3889	231	2010	324
3219	148	2004	323
2975	116	2009	321
2122	11	2005	320
3848	228	2015	320
2428	52	2005	318
3371	165	2014	318
2730	90	2008	317
3880	230	2013	317
2726	90	2004	316
3450	178	2004	316
5679	151	2020	316
3700	205	2002	315
2551	64	2008	313
2686	85	2013	310
2690	85	2017	310
3002	118	2002	310
2440	52	2018	309
3452	178	2006	308
3881	230	2014	306
3892	231	2013	306
2892	109	2004	303
3271	152	2009	302
2108	9	2007	301
4007	240	2013	300
3127	137	2014	299
3246	150	2009	299
3550	188	2002	297
2733	90	2011	296
2684	85	2011	295
3244	150	2007	292
3252	150	2015	292
3754	211	2010	292
3782	221	2014	292
3360	165	2003	289
3882	230	2015	289
3650	200	2002	288
2116	9	2016	286
2159	15	2006	283
2426	52	2003	281
3704	205	2006	280
3759	211	2015	280
4006	240	2012	280
3220	148	2005	279
2556	64	2013	278
3253	150	2016	278
2259	34	2002	277
3241	150	2004	275
3355	161	2012	275
2089	8	2004	271
2195	18	2005	270
3511	183	2014	270
4001	240	2005	270
2090	8	2005	268
2120	11	2003	268
3840	228	2007	267
3878	230	2011	267
2724	90	2002	265
3278	152	2016	258
2438	52	2016	256
2981	116	2015	255
2268	34	2011	252
2580	68	2008	252
3884	230	2017	251
2574	68	2002	250
3323	157	2012	250
3839	228	2006	250
4010	240	2017	250
3315	157	2002	249
3701	205	2003	246
2267	34	2010	239
3319	157	2006	239
2188	17	2014	238
2323	40	2009	237
2197	18	2007	236
2681	85	2008	235
2727	90	2005	234
5630	231	2020	232
2091	8	2006	231
5685	97	2020	230
3460	178	2014	228
2728	90	2006	227
3489	182	2009	225
2689	85	2016	223
3879	230	2012	222
2819	101	2016	221
3461	178	2015	221
2682	85	2009	220
3349	161	2006	220
2821	101	2018	219
2575	68	2003	215
2725	90	2003	215
2098	8	2014	214
3316	157	2003	212
5602	178	2020	212
3657	200	2009	210
3357	161	2014	209
3487	182	2007	208
2968	114	2015	207
3217	148	2002	203
3750	211	2006	203
2576	68	2004	201
2031	3	2002	200
3353	161	2010	200
3441	177	2012	200
3706	205	2008	200
2114	9	2014	197
2818	101	2015	197
3453	178	2007	197
3553	188	2005	195
2434	52	2011	194
2731	90	2009	194
3346	161	2003	190
3710	205	2012	187
2554	64	2011	186
2266	34	2009	185
2476	57	2003	183
5612	222	2020	183
2032	3	2004	181
2804	98	2010	180
3321	157	2009	180
3251	150	2014	177
5524	101	2019	176
2273	34	2016	175
3877	230	2010	175
2475	57	2002	171
5556	6	2019	171
2815	101	2012	170
3348	161	2005	170
3876	230	2009	169
2035	3	2007	167
2675	85	2002	167
2676	85	2003	167
2678	85	2005	167
5489	52	2019	165
2811	101	2008	164
3875	230	2008	162
2729	90	2007	160
2788	97	2010	160
3711	205	2013	157
3559	188	2011	156
2099	8	2015	154
2552	64	2009	153
3351	161	2008	153
3871	230	2004	151
2265	34	2008	150
3324	157	2013	150
3872	230	2005	149
2264	34	2007	148
2812	101	2009	147
2425	52	2002	146
3874	230	2007	146
2260	34	2003	145
2613	75	2013	141
3347	161	2004	140
2263	34	2006	138
2677	85	2004	137
3870	230	2003	136
5680	90	2020	136
3873	230	2006	129
2809	101	2006	128
3869	230	2002	127
2429	52	2006	125
2813	101	2010	125
2806	101	2003	122
2808	101	2005	121
2680	85	2007	120
3317	157	2004	120
2816	101	2013	116
2814	101	2011	115
3557	188	2009	112
2807	101	2004	109
5642	101	2020	102
3352	161	2009	100
3998	240	2002	100
3999	240	2003	100
4004	240	2010	100
2810	101	2007	94
2427	52	2004	88
3356	161	2013	88
2805	101	2002	82
4002	240	2008	60
2817	101	2014	58
3358	161	2015	58
2034	3	2006	56
2579	68	2007	53
3013	118	2013	43
3753	211	2009	40
3756	211	2012	40
2158	15	2005	38
2586	68	2014	36
2033	3	2005	33
2820	101	2017	28
3277	152	2015	20
2271	34	2014	15
3012	118	2012	12
5669	116	2020	11
2431	52	2008	8
2435	52	2012	7
2433	52	2010	5
2389	48	2016	4
3758	211	2014	1
5555	240	2019	0
5682	146	2020	0
