id	tiekunta_id	vuosi	maara
1410	188	2012	763
1411	188	2013	763
1412	189	2002	1902
1413	189	2003	1933
1414	189	2004	625
1415	189	2005	1856
1416	189	2006	1250
1417	189	2007	2842
1418	189	2009	1983
1419	189	2010	1983
1420	189	2011	3748
1421	189	2012	1901
1422	189	2013	2961
1423	189	2014	974
1424	189	2015	920
1425	189	2016	3531
1426	189	2017	2002
1427	189	2018	1934
1428	190	2002	803
1429	190	2003	1233
1430	190	2004	1018
1431	190	2005	1567
1432	191	2002	894
1433	191	2003	846
1434	191	2004	862
1435	191	2005	908
1436	191	2006	4260
1437	191	2007	2514
1438	191	2008	3566
1439	191	2009	3683
1440	191	2010	3753
1441	191	2011	3521
1442	191	2012	3476
1443	191	2013	3696
1444	191	2014	3472
1445	191	2015	3553
1446	191	2016	3383
1447	191	2017	3384
1448	191	2018	3489
1449	192	2002	2644
1450	192	2003	2644
1451	192	2004	3452
1452	192	2005	3024
1453	192	2006	2846
1454	192	2007	3312
1455	192	2008	3385
1456	192	2009	4252
1457	192	2010	4113
1458	192	2012	4071
1459	192	2013	3972
1460	192	2014	6340
1461	192	2015	3887
1462	192	2016	5405
1463	192	2018	4911
1464	193	2002	697
1465	193	2003	775
1466	193	2004	867
1467	193	2005	803
1468	193	2006	800
1469	193	2007	1076
1470	193	2008	1041
1471	193	2009	1437
1472	193	2010	1482
1473	193	2011	1479
1474	193	2012	1854
1475	193	2013	2268
1476	193	2014	2875
1477	193	2015	2828
1478	193	2016	3124
1479	193	2017	3023
1480	193	2018	2670
1481	199	2002	287
1482	199	2003	287
1483	199	2004	505
1484	199	2005	631
1485	199	2006	655
1486	199	2007	384
1487	199	2008	396
1488	199	2009	720
1489	199	2010	1152
1490	199	2011	1153
1491	199	2012	846
1492	199	2013	780
1493	199	2014	1071
1494	199	2015	1071
1495	199	2016	1008
1496	199	2017	1008
1497	199	2018	810
1498	200	2003	880
1499	200	2004	1864
1500	200	2005	255
1501	200	2006	531
1502	200	2007	553
1503	200	2008	770
1504	200	2009	540
1505	200	2010	520
1506	200	2012	755
1507	200	2013	990
1508	200	2014	830
1509	200	2015	759
1510	200	2016	750
1511	200	2017	750
1512	200	2018	750
1513	202	2002	471
1514	202	2003	460
1515	202	2004	451
1516	202	2005	377
1517	202	2006	546
1518	202	2007	531
1519	202	2008	531
1520	202	2009	581
1521	202	2011	1352
1522	202	2012	1383
1523	202	2013	1307
1524	202	2014	1551
1525	202	2015	3227
1526	202	2016	3628
1527	202	2017	3707
1528	202	2018	3707
1529	204	2002	2522
1530	204	2003	2674
1531	204	2004	3264
1532	204	2005	5483
1533	204	2006	5031
1534	204	2007	9398
1535	204	2008	10306
1536	204	2009	15095
1537	204	2010	15095
1538	204	2011	15428
1539	204	2012	15721
1540	204	2013	19211
1541	204	2014	19202
1542	204	2015	19206
1543	204	2016	19206
1544	204	2017	15462
1545	204	2018	19854
1546	205	2002	175
1547	205	2004	200
1548	205	2005	200
1549	205	2006	450
1550	205	2007	550
1551	205	2008	200
1552	205	2009	200
1553	205	2010	200
1554	205	2011	700
1555	205	2012	140
1556	205	2013	450
1557	207	2002	810
1558	207	2003	810
1559	207	2004	767
1560	207	2005	848
1561	207	2006	873
1562	207	2007	1222
1563	207	2008	1161
1564	207	2009	1263
1565	207	2010	1212
1566	207	2011	1342
1567	207	2012	1343
1568	207	2013	1349
1569	207	2014	1353
1570	207	2015	1347
1571	207	2016	1357
1572	207	2017	1353
1573	207	2018	1353
1574	209	2002	2280
1575	209	2003	1317
1576	209	2004	2418
1577	209	2005	2424
1578	209	2006	4051
1579	209	2007	4122
1580	209	2008	4061
1581	209	2009	4170
1582	209	2010	4025
1583	209	2011	3833
1584	209	2012	4175
1585	209	2013	3943
1586	209	2014	4938
1587	209	2015	5071
1588	209	2016	4530
1589	209	2017	5664
1590	209	2018	5213
1591	211	2002	754
1592	211	2003	1131
1593	211	2004	677
1594	211	2006	754
1595	211	2008	754
1596	211	2010	754
1597	211	2012	528
1598	211	2014	980
1599	211	2015	980
1600	211	2016	980
1601	211	2017	980
1602	216	2002	500
1603	216	2003	496
1604	216	2004	549
1605	216	2005	651
1606	216	2006	747
1607	216	2007	683
1608	216	2008	667
1609	216	2009	1112
1610	216	2010	1112
1611	216	2011	1112
1612	216	2012	1112
1613	216	2013	1112
1614	216	2014	1111
1615	216	2015	1112
1616	216	2016	1112
1617	216	2017	1812
1618	216	2018	1112
1619	221	2012	3817
1620	221	2013	100
1621	221	2014	2346
1622	221	2015	2960
1623	221	2016	3071
1624	221	2017	2946
1625	221	2018	3219
1626	222	2017	1142
1627	223	2002	1487
1628	223	2003	1366
1629	223	2004	1608
1630	223	2005	1899
1631	223	2006	2767
1632	223	2007	5171
1633	223	2008	1938
1634	223	2009	776
1635	223	2010	1548
1636	223	2011	1827
1637	223	2012	1918
1638	223	2013	2183
1639	223	2014	1707
1640	223	2015	1825
1641	223	2016	1914
1642	223	2017	2496
1643	223	2018	2276
1644	224	2002	684
1645	224	2003	18
1646	224	2004	847
1647	224	2005	99
1648	224	2006	827
1649	224	2007	22
1650	224	2008	852
1651	224	2010	996
1652	224	2011	1036
1653	224	2012	1029
1654	224	2013	1029
1655	224	2014	1192
1656	224	2015	1222
1657	225	2002	1161
1658	225	2003	1166
1659	225	2004	1109
1660	225	2005	1103
1661	225	2006	1282
1662	225	2007	1638
1663	225	2008	2030
1664	225	2009	2030
1665	225	2010	2030
1666	225	2011	2385
1667	225	2012	2385
1668	225	2013	2573
1669	225	2014	2592
1670	225	2015	2595
1671	225	2016	2595
1672	225	2017	2595
1673	225	2018	2595
1674	229	2002	314
1675	229	2003	305
1676	229	2004	314
1677	229	2005	319
1678	229	2006	325
1679	229	2007	329
1680	229	2008	362
1681	229	2009	390
1682	229	2010	548
1683	229	2011	548
1684	229	2012	548
1685	229	2013	668
1686	229	2014	668
1687	229	2015	734
1688	229	2016	734
1689	229	2017	744
1690	229	2018	744
1691	230	2005	251
1692	230	2007	251
1693	230	2009	251
1694	230	2011	251
1695	230	2013	251
1696	230	2014	251
1697	230	2015	251
1698	230	2016	251
1699	230	2017	241
1700	230	2018	251
1701	231	2007	436
1702	231	2008	466
1703	231	2009	466
1704	231	2010	466
1705	231	2011	466
1706	231	2012	466
1707	231	2013	466
1708	231	2014	466
1709	231	2015	466
1710	231	2016	466
1711	231	2017	466
1712	231	2018	466
1713	232	2002	3172
1714	232	2003	3172
1715	232	2004	3172
1716	232	2005	3172
1717	232	2006	3937
1718	232	2007	3140
1719	232	2008	3140
1720	232	2009	3140
1721	232	2010	3181
1722	232	2011	6280
1723	232	2012	6745
1724	232	2013	6745
1725	232	2014	6766
1726	232	2016	11396
1727	232	2017	5254
1728	232	2018	5515
1729	233	2003	6871
1730	233	2004	6726
1731	233	2005	6733
1732	233	2006	15907
1733	233	2007	8518
1734	233	2008	6872
1735	233	2009	8365
1736	233	2010	8385
1737	233	2011	10436
1738	233	2012	9745
1739	233	2013	9736
1740	233	2014	10033
1741	233	2015	9707
1742	233	2016	9716
1743	233	2018	7012
1744	234	2002	101
1745	234	2003	1042
1746	234	2004	1030
1747	234	2005	1640
1748	234	2006	956
1749	234	2007	730
1750	234	2008	1048
1751	234	2009	3386
1752	234	2012	4065
1753	234	2013	2076
1754	234	2014	1224
1755	234	2015	448
1756	234	2016	2019
1757	234	2017	2018
1758	234	2018	1850
1759	235	2002	587
1760	235	2003	598
1761	235	2004	712
1762	235	2005	715
1763	235	2006	702
1764	235	2007	785
1765	235	2008	763
1766	235	2009	773
1767	235	2010	1274
1768	235	2011	1360
1769	235	2012	1310
1770	235	2013	1378
1771	235	2014	1372
1772	235	2015	1339
1773	235	2016	2269
1774	235	2017	2267
1775	235	2018	2004
1776	236	2002	714
1777	236	2003	751
1778	236	2004	756
1779	236	2005	931
1780	236	2006	1030
1781	236	2007	1134
1782	236	2008	1092
1783	236	2009	2373
1784	236	2010	2416
1785	236	2012	2225
1786	236	2013	3003
1787	236	2014	2696
1788	236	2015	3097
1789	236	2016	3098
1790	236	2017	3098
1791	236	2018	3041
1792	238	2002	1076
1793	238	2003	799
1794	238	2004	1290
1795	238	2005	1456
1796	238	2006	1456
1797	238	2007	2081
1798	238	2008	1768
1799	238	2009	1551
1800	238	2010	1576
1801	238	2011	1576
1802	238	2012	1576
1803	238	2013	1773
1804	238	2014	1773
1805	238	2015	1745
1806	238	2016	1911
1807	238	2017	1911
1808	238	2018	1911
1809	240	2003	248
1810	240	2005	253
1811	240	2009	505
1812	240	2011	459
1813	240	2013	560
1814	240	2017	551
1815	242	2002	3000
1816	242	2003	3094
1817	242	2004	3105
1818	242	2005	2992
1819	242	2006	2981
1820	242	2007	3160
1821	242	2008	3072
1822	242	2009	3721
1823	242	2010	3215
1824	242	2011	3389
1825	242	2012	4776
1826	242	2013	4775
1827	242	2014	4604
1828	242	2015	4845
1829	242	2016	4901
1830	242	2017	5106
1831	242	2018	5105
2267	159	2019	2317
2268	114	2019	948
2269	51	2019	3652
2270	83	2019	5209
2271	222	2019	1242
2272	186	2019	1520
2273	61	2019	2126
2274	8	2019	80
2275	25	2019	3521
2276	7	2019	1279
2277	111	2019	10927
2278	73	2019	1267
2279	39	2019	3084
2280	9	2019	527
2281	122	2019	4250
2282	233	2019	5489
2283	19	2019	9867
2284	16	2019	620
2285	50	2019	940
2286	156	2019	2736
2287	178	2019	595
2288	182	2019	616
2289	221	2019	1739
2290	52	2019	280
2291	109	2019	700
2292	108	2019	6294
2293	103	2019	4546
2294	183	2019	3388
2295	169	2019	2791
2296	242	2019	7626
2297	69	2019	1788
2298	89	2019	4020
2299	36	2019	2225
2300	211	2019	980
2301	209	2019	5125
2302	229	2019	744
2303	53	2019	2824
2304	80	2019	3788
2305	146	2019	1375
2306	193	2019	2880
2307	57	2019	767
2308	184	2019	977
2309	192	2019	4911
2310	235	2019	2180
2311	112	2019	3672
2312	107	2019	1677
2313	127	2019	3369
2314	152	2019	629
2315	66	2019	4671
2316	179	2019	3243
2317	236	2019	2751
2318	200	2019	1178
2319	165	2019	1463
2320	138	2019	1392
2321	216	2019	865
2322	47	2019	2206
2323	150	2019	280
2324	145	2019	1910
2325	101	2019	134
2326	18	2019	644
2327	56	2019	23439
2328	86	2019	992
2329	171	2019	1822
2330	202	2019	2948
2331	204	2019	19842
2332	110	2019	12114
2333	199	2019	810
2334	232	2019	9392
2335	23	2019	2157
2336	238	2019	1911
2337	225	2019	2595
2338	85	2019	195
2339	59	2019	2308
2340	17	2019	1124
2341	234	2019	2786
2342	223	2019	2349
2343	97	2019	530
2344	93	2019	2083
2345	78	2019	4069
2346	11	2019	1603
2347	91	2019	3233
2348	128	2019	2309
2349	140	2019	4651
2350	143	2019	2289
2351	191	2019	3471
2352	133	2019	2056
2353	149	2019	2175
2354	240	2019	1616
2355	6	2019	719
2356	40	2019	1397
2357	63	2019	1575
2358	134	2019	3099
2359	154	2019	1963
2360	177	2019	2755
2361	231	2019	931
2362	87	2019	2723
2363	207	2019	1353
2364	95	2019	3041
2365	115	2019	1515
2366	117	2019	1658
2367	5	2019	3638
2368	12	2019	1483
2369	34	2019	770
2370	44	2019	4287
2371	104	2019	142
2372	233	2020	6641
2373	120	2020	14468
2374	171	2020	1822
2375	83	2020	5354
2376	235	2020	1917
2377	39	2020	2930
2378	122	2020	6080
2379	111	2020	12189
2380	61	2020	2126
2381	138	2020	1334
2382	192	2020	4911
2383	172	2020	9057
2384	110	2020	11840
2385	209	2020	5253
2386	56	2020	23949
2387	51	2020	3950
2388	7	2020	600
2389	9	2020	527
2390	159	2020	2317
2391	179	2020	96
2392	149	2020	1910
2393	66	2020	4261
2394	236	2020	2088
2395	103	2020	4510
2396	6	2020	695
2397	184	2020	987
2398	178	2020	595
2399	152	2020	363
2400	156	2020	627
2401	128	2020	1839
2402	145	2020	2870
2403	11	2020	1468
2404	234	2020	2385
2405	50	2020	940
2406	25	2020	3438
2407	73	2020	1267
2408	250	2020	5004
2409	52	2020	280
2410	93	2020	2083
2411	63	2020	3799
2412	223	2020	2192
2413	183	2020	3319
2414	17	2020	252
2415	16	2020	803
2416	232	2020	7391
2417	200	2020	1092
2418	47	2020	1987
2419	191	2020	4880
2420	182	2020	484
2421	78	2020	3994
2422	23	2020	2554
2423	117	2020	1481
2424	231	2020	466
2425	40	2020	1444
2426	154	2020	2204
2427	36	2020	2268
2428	140	2020	4652
2429	165	2020	1399
2430	95	2020	3051
2431	53	2020	2845
2432	225	2020	2595
2433	177	2020	2073
2434	101	2020	104
2435	44	2020	4308
2436	5	2020	3553
2437	85	2020	344
2438	238	2020	1911
2439	134	2020	3100
2440	8	2020	222
2441	48	2020	3648
2442	91	2020	3270
2443	186	2020	1520
2444	57	2020	767
2445	133	2020	2056
2446	211	2020	980
2447	242	2020	7611
2448	108	2020	8921
2449	169	2020	4961
2450	69	2020	1788
2451	12	2020	1731
2452	202	2020	3549
2453	204	2020	19853
2454	107	2020	1699
2455	216	2020	1718
2456	127	2020	3420
2457	116	2020	500
2458	189	2020	4095
2459	143	2020	2450
2460	114	2020	949
2461	204	2020	19853
2462	202	2020	3549
2463	80	2020	3674
2464	151	2020	812
2465	90	2020	329
2466	193	2020	2890
2467	221	2020	1739
2468	86	2020	992
2469	97	2020	155
2470	120	2022	14372
2471	233	2022	12627
2472	143	2022	2329
2473	114	2022	849
2474	159	2022	2330
2475	7	2022	1100
2476	209	2022	5215
2477	179	2022	2778
2478	36	2022	2536
2479	177	2022	1854
2480	18	2022	639
2481	146	2022	978
2482	178	2022	685
2483	134	2022	3089
2484	172	2022	8807
2485	97	2022	752
2486	95	2022	2952
2487	93	2022	2242
2488	48	2022	2467
2489	87	2022	336
2490	8	2022	777
2491	223	2022	2306
2492	83	2022	5342
2493	131	2022	639
2494	51	2022	3801
2495	250	2022	5341
2496	184	2022	1286
2497	195	2022	920
2498	236	2022	1803
2499	39	2022	3011
2500	57	2022	783
2501	56	2022	23710
2502	110	2022	11607
2503	103	2022	3107
2504	9	2022	511
2505	156	2022	3194
2506	138	2022	1263
2507	145	2022	1485
2508	183	2022	4844
2509	47	2022	2248
2510	17	2022	1361
2511	101	2022	164
2512	211	2022	980
2513	207	2022	2082
2514	133	2022	2380
2515	137	2022	1278
2516	90	2022	356
2517	80	2022	3594
2518	238	2022	1911
2519	231	2022	790
2520	191	2022	5556
2521	78	2022	4609
2522	149	2022	3658
2523	152	2022	1000
2524	59	2022	2197
2525	25	2022	4303
2526	128	2022	2059
2527	182	2022	1572
2528	73	2022	1287
2529	165	2022	3403
2530	108	2022	9077
2531	111	2022	12351
2532	169	2022	4961
2533	242	2022	8936
2534	151	2022	1229
2535	61	2022	2136
2536	221	2022	2143
2537	11	2022	2815
2538	89	2022	500
2539	16	2022	872
2540	199	2022	1575
2541	193	2022	2980
2542	222	2022	599
2543	235	2022	1917
2544	23	2022	2744
2545	53	2022	2922
2546	5	2022	3529
2547	19	2022	16223
2548	192	2022	7135
2549	107	2022	1972
2550	127	2022	3564
2551	200	2022	2581
2552	12	2022	1933
2553	85	2022	873
2554	232	2022	11957
2555	6	2022	1061
2556	204	2022	19222
2557	202	2022	3548
2558	66	2022	9343
2559	116	2022	1592
2560	122	2022	7779
2561	63	2022	3629
2562	61	2021	2136
2563	120	2021	14401
2564	156	2021	3008
2565	116	2021	372
2566	184	2021	987
2567	186	2021	1520
2568	207	2021	1353
2569	250	2021	3546
2570	235	2021	1917
2571	97	2021	196
2572	73	2021	1267
2573	91	2021	3233
2574	138	2021	1438
2575	128	2021	2269
2576	234	2021	177
2577	86	2021	948
2578	50	2021	940
2579	236	2021	2238
2580	232	2021	6835
2581	223	2021	1914
2582	19	2021	13155
2583	112	2021	4426
2584	199	2021	1350
2585	131	2021	573
2586	90	2021	356
2587	140	2021	4532
2588	231	2021	466
2589	17	2021	1796
2590	93	2021	2343
2591	178	2021	595
2592	191	2021	4880
2593	216	2021	1214
2594	193	2021	2844
2595	146	2021	1557
2596	8	2021	397
2597	143	2021	2075
2598	200	2021	1219
2599	11	2021	1690
2600	51	2021	3745
2601	53	2021	2844
2602	171	2021	1822
2603	159	2021	2317
2604	7	2021	1100
2605	229	2021	801
2606	110	2021	11745
2607	56	2021	23863
2608	16	2021	793
2609	179	2021	19
2610	83	2021	5486
2611	151	2021	402
2612	177	2021	1757
2613	87	2021	2985
2614	182	2021	1050
2615	242	2021	7611
2616	222	2021	401
2617	39	2021	3010
2618	172	2021	9597
2619	183	2021	4190
2620	133	2021	2138
2621	40	2021	1388
2622	154	2021	2204
2623	6	2021	742
2624	63	2021	3284
2625	149	2021	2802
2626	47	2021	2248
2627	165	2021	1517
2628	145	2021	1440
2629	101	2021	134
2630	78	2021	3994
2631	23	2021	2640
2632	189	2021	2508
2633	225	2021	2694
2634	111	2021	12091
2635	221	2021	2143
2636	85	2021	1445
2637	192	2021	4818
2638	12	2021	2158
2639	169	2021	4961
2640	69	2021	1788
2641	108	2021	9602
2642	25	2021	3704
2643	209	2021	5176
2644	122	2021	6255
2645	103	2021	3107
2646	66	2021	3886
2647	202	2021	2901
2648	204	2021	19853
2649	89	2021	4549
2650	57	2021	767
2651	9	2021	527
2652	36	2021	2268
2653	44	2021	4077
2654	5	2021	3563
2655	238	2021	1911
2656	137	2021	1156
2657	211	2021	980
2658	80	2021	3940
2659	114	2021	949
2660	233	2021	5585
2661	107	2021	1723
2662	127	2021	3501
2663	59	2021	1977
2664	18	2021	640
2665	95	2021	2898
2666	134	2021	3099
